year,cause_name,state,deaths,age_adjusted_death_rate
2004,Parkinson's disease (G20-G21),Nebraska,136,6.8
2004,Parkinson's disease (G20-G21),Nevada,99,5.5
2004,Parkinson's disease (G20-G21),New Hampshire,87,6.9
2004,Parkinson's disease (G20-G21),New Jersey,529,5.7
2004,Parkinson's disease (G20-G21),New Mexico,138,8
2004,Parkinson's disease (G20-G21),New York,735,3.6
2004,Parkinson's disease (G20-G21),North Carolina,458,5.8
2004,Parkinson's disease (G20-G21),North Dakota,55,6.6
2004,Parkinson's disease (G20-G21),Ohio,776,6.3
2004,Parkinson's disease (G20-G21),Oklahoma,216,6
2004,Parkinson's disease (G20-G21),Oregon,320,8.3
2004,Parkinson's disease (G20-G21),Pennsylvania,1019,6.4
2004,Parkinson's disease (G20-G21),Rhode Island,52,3.9
2004,Parkinson's disease (G20-G21),South Carolina,235,6.1
2004,Parkinson's disease (G20-G21),South Dakota,64,6.6
2004,Parkinson's disease (G20-G21),Tennessee,313,5.6
2004,Parkinson's disease (G20-G21),Texas,1113,6.6
2004,Parkinson's disease (G20-G21),Utah,162,10.1
2004,Parkinson's disease (G20-G21),Vermont,53,8.1
2004,Parkinson's disease (G20-G21),Virginia,441,6.8
2004,Parkinson's disease (G20-G21),Washington,505,8.8
2004,Parkinson's disease (G20-G21),West Virginia,139,6.5
2004,Parkinson's disease (G20-G21),Wisconsin,416,6.9
2004,Parkinson's disease (G20-G21),Wyoming,17,NA
2005,Parkinson's disease (G20-G21),Alabama,306,6.7
2005,Parkinson's disease (G20-G21),Alaska,23,8.1
2005,Parkinson's disease (G20-G21),Arizona,496,8.7
2005,Parkinson's disease (G20-G21),Arkansas,173,5.8
2005,Parkinson's disease (G20-G21),California,1905,6.1
2005,Parkinson's disease (G20-G21),Colorado,269,7.5
2005,Parkinson's disease (G20-G21),Connecticut,239,5.7
2005,Parkinson's disease (G20-G21),Delaware,67,7.8
2005,Parkinson's disease (G20-G21),District of Columbia,27,4.9
2005,Parkinson's disease (G20-G21),Florida,1468,6.1
2005,Parkinson's disease (G20-G21),Georgia,367,5.6
2005,Parkinson's disease (G20-G21),Hawaii,75,5.2
2005,Parkinson's disease (G20-G21),Idaho,109,8.3
2005,Parkinson's disease (G20-G21),Illinois,897,7.1
2005,Parkinson's disease (G20-G21),Indiana,443,7
2005,Parkinson's disease (G20-G21),Iowa,270,7.1
2005,Parkinson's disease (G20-G21),Kansas,279,9.1
2005,Parkinson's disease (G20-G21),Kentucky,267,6.6
2005,Parkinson's disease (G20-G21),Louisiana,298,7.2
2005,Parkinson's disease (G20-G21),Maine,131,8.4
2005,Parkinson's disease (G20-G21),Maryland,300,5.9
2005,Parkinson's disease (G20-G21),Massachusetts,451,6.1
2005,Parkinson's disease (G20-G21),Michigan,762,7.4
2005,Parkinson's disease (G20-G21),Minnesota,444,8.4
2005,Parkinson's disease (G20-G21),Mississippi,132,4.8
2005,Parkinson's disease (G20-G21),Missouri,418,6.6
2005,Parkinson's disease (G20-G21),Montana,75,7
2005,Parkinson's disease (G20-G21),Nebraska,160,7.9
2005,Parkinson's disease (G20-G21),Nevada,106,5.7
2005,Parkinson's disease (G20-G21),New Hampshire,80,6.2
2005,Parkinson's disease (G20-G21),New Jersey,616,6.6
2005,Parkinson's disease (G20-G21),New Mexico,146,8.1
2005,Parkinson's disease (G20-G21),New York,805,3.9
2005,Parkinson's disease (G20-G21),North Carolina,575,7.1
2005,Parkinson's disease (G20-G21),North Dakota,73,8.6
2005,Parkinson's disease (G20-G21),Ohio,869,7
2005,Parkinson's disease (G20-G21),Oklahoma,305,8.4
2005,Parkinson's disease (G20-G21),Oregon,299,7.6
2005,Parkinson's disease (G20-G21),Pennsylvania,1065,6.6
2005,Parkinson's disease (G20-G21),Rhode Island,63,4.7
2005,Parkinson's disease (G20-G21),South Carolina,260,6.6
2005,Parkinson's disease (G20-G21),South Dakota,59,6.1
2005,Parkinson's disease (G20-G21),Tennessee,384,6.7
2005,Parkinson's disease (G20-G21),Texas,1208,7
2005,Parkinson's disease (G20-G21),Utah,199,12
2005,Parkinson's disease (G20-G21),Vermont,57,8.5
2005,Parkinson's disease (G20-G21),Virginia,416,6.2
2005,Parkinson's disease (G20-G21),Washington,526,9
2005,Parkinson's disease (G20-G21),West Virginia,107,4.9
2005,Parkinson's disease (G20-G21),Wisconsin,448,7.3
2005,Parkinson's disease (G20-G21),Wyoming,27,5.6
2006,Parkinson's disease (G20-G21),Alabama,291,6.2
2006,Parkinson's disease (G20-G21),Alaska,29,10
2006,Parkinson's disease (G20-G21),Arizona,493,8.3
2006,Parkinson's disease (G20-G21),Arkansas,160,5.3
2006,Parkinson's disease (G20-G21),California,1948,6.1
2006,Parkinson's disease (G20-G21),Colorado,244,6.5
2006,Parkinson's disease (G20-G21),Connecticut,264,6.2
2006,Parkinson's disease (G20-G21),Delaware,46,5.2
2006,Parkinson's disease (G20-G21),District of Columbia,26,4.8
2006,Parkinson's disease (G20-G21),Florida,1433,5.9
2006,Parkinson's disease (G20-G21),Georgia,404,5.9
2006,Parkinson's disease (G20-G21),Hawaii,96,6.5
2006,Parkinson's disease (G20-G21),Idaho,113,8.4
2006,Parkinson's disease (G20-G21),Illinois,852,6.7
2006,Parkinson's disease (G20-G21),Indiana,433,6.7
2006,Parkinson's disease (G20-G21),Iowa,301,7.8
2006,Parkinson's disease (G20-G21),Kansas,245,7.9
2006,Parkinson's disease (G20-G21),Kentucky,265,6.4
2006,Parkinson's disease (G20-G21),Louisiana,282,7.1
2006,Parkinson's disease (G20-G21),Maine,108,6.8
2006,Parkinson's disease (G20-G21),Maryland,361,6.9
2006,Parkinson's disease (G20-G21),Massachusetts,421,5.7
2006,Parkinson's disease (G20-G21),Michigan,738,7.1
2006,Parkinson's disease (G20-G21),Minnesota,433,7.9
2006,Parkinson's disease (G20-G21),Mississippi,139,5.1
2006,Parkinson's disease (G20-G21),Missouri,397,6.2
2006,Parkinson's disease (G20-G21),Montana,68,6.2
2006,Parkinson's disease (G20-G21),Nebraska,157,7.6
2006,Parkinson's disease (G20-G21),Nevada,109,5.7
2006,Parkinson's disease (G20-G21),New Hampshire,92,6.9
2006,Parkinson's disease (G20-G21),New Jersey,539,5.7
2006,Parkinson's disease (G20-G21),New Mexico,180,9.7
2006,Parkinson's disease (G20-G21),New York,848,4
2006,Parkinson's disease (G20-G21),North Carolina,508,6.1
2006,Parkinson's disease (G20-G21),North Dakota,60,7
2006,Parkinson's disease (G20-G21),Ohio,901,7.1
2006,Parkinson's disease (G20-G21),Oklahoma,272,7.4
2006,Parkinson's disease (G20-G21),Oregon,346,8.5
2006,Parkinson's disease (G20-G21),Pennsylvania,1184,7.3
2006,Parkinson's disease (G20-G21),Rhode Island,80,5.8
2006,Parkinson's disease (G20-G21),South Carolina,279,6.8
2006,Parkinson's disease (G20-G21),South Dakota,74,7.6
2006,Parkinson's disease (G20-G21),Tennessee,383,6.5
2006,Parkinson's disease (G20-G21),Texas,1246,7
2006,Parkinson's disease (G20-G21),Utah,168,9.7
2006,Parkinson's disease (G20-G21),Vermont,51,7.4
2006,Parkinson's disease (G20-G21),Virginia,436,6.4
2006,Parkinson's disease (G20-G21),Washington,466,7.7
2006,Parkinson's disease (G20-G21),West Virginia,121,5.5
2006,Parkinson's disease (G20-G21),Wisconsin,445,7.1
2006,Parkinson's disease (G20-G21),Wyoming,31,6.1
2007,Parkinson's disease (G20-G21),Alabama,321,6.8
2007,Parkinson's disease (G20-G21),Alaska,16,NA
2007,Parkinson's disease (G20-G21),Arizona,458,7.5
2007,Parkinson's disease (G20-G21),Arkansas,171,5.5
2007,Parkinson's disease (G20-G21),California,1992,6.2
2007,Parkinson's disease (G20-G21),Colorado,287,7.4
2007,Parkinson's disease (G20-G21),Connecticut,267,6.2
2007,Parkinson's disease (G20-G21),Delaware,55,6
2007,Parkinson's disease (G20-G21),District of Columbia,23,4.1
2007,Parkinson's disease (G20-G21),Florida,1573,6.4
2007,Parkinson's disease (G20-G21),Georgia,412,6
2007,Parkinson's disease (G20-G21),Hawaii,99,6.4
2007,Parkinson's disease (G20-G21),Idaho,110,7.8
2007,Parkinson's disease (G20-G21),Illinois,817,6.3
2007,Parkinson's disease (G20-G21),Indiana,460,7.1
2007,Parkinson's disease (G20-G21),Iowa,291,7.5
2007,Parkinson's disease (G20-G21),Kansas,239,7.5
2007,Parkinson's disease (G20-G21),Kentucky,255,6.1
2007,Parkinson's disease (G20-G21),Louisiana,288,7.2
2007,Parkinson's disease (G20-G21),Maine,120,7.4
2007,Parkinson's disease (G20-G21),Maryland,327,6.2
2007,Parkinson's disease (G20-G21),Massachusetts,464,6.1
2007,Parkinson's disease (G20-G21),Michigan,754,7.1
2007,Parkinson's disease (G20-G21),Minnesota,433,7.8
2007,Parkinson's disease (G20-G21),Mississippi,144,5.2
2007,Parkinson's disease (G20-G21),Missouri,418,6.5
2007,Parkinson's disease (G20-G21),Montana,81,7.4
2007,Parkinson's disease (G20-G21),Nebraska,163,7.9
2007,Parkinson's disease (G20-G21),Nevada,98,4.8
2007,Parkinson's disease (G20-G21),New Hampshire,86,6.3
2007,Parkinson's disease (G20-G21),New Jersey,601,6.2
2007,Parkinson's disease (G20-G21),New Mexico,163,8.6
2007,Parkinson's disease (G20-G21),New York,878,4.1
2007,Parkinson's disease (G20-G21),North Carolina,542,6.3
2007,Parkinson's disease (G20-G21),North Dakota,58,6.9
2007,Parkinson's disease (G20-G21),Ohio,870,6.8
2007,Parkinson's disease (G20-G21),Oklahoma,294,7.9
2007,Parkinson's disease (G20-G21),Oregon,328,8
2007,Parkinson's disease (G20-G21),Pennsylvania,1162,7.1
2007,Parkinson's disease (G20-G21),Rhode Island,96,7.4
2007,Parkinson's disease (G20-G21),South Carolina,276,6.4
2007,Parkinson's disease (G20-G21),South Dakota,61,6.1
2007,Parkinson's disease (G20-G21),Tennessee,387,6.4
2007,Parkinson's disease (G20-G21),Texas,1293,7.1
2007,Parkinson's disease (G20-G21),Utah,158,8.9
2007,Parkinson's disease (G20-G21),Vermont,55,8
2007,Parkinson's disease (G20-G21),Virginia,473,6.8
2007,Parkinson's disease (G20-G21),Washington,503,8.1
2007,Parkinson's disease (G20-G21),West Virginia,133,5.9
2007,Parkinson's disease (G20-G21),Wisconsin,470,7.4
2007,Parkinson's disease (G20-G21),Wyoming,35,7
2008,Parkinson's disease (G20-G21),Alabama,348,7.2
2008,Parkinson's disease (G20-G21),Alaska,19,NA
2008,Parkinson's disease (G20-G21),Arizona,488,7.8
2008,Parkinson's disease (G20-G21),Arkansas,167,5.3
2008,Parkinson's disease (G20-G21),California,2026,6.1
2008,Parkinson's disease (G20-G21),Colorado,314,7.9
2008,Parkinson's disease (G20-G21),Connecticut,256,5.8
2008,Parkinson's disease (G20-G21),Delaware,50,5.3
2008,Parkinson's disease (G20-G21),District of Columbia,26,4.7
2008,Parkinson's disease (G20-G21),Florida,1577,6.3
2008,Parkinson's disease (G20-G21),Georgia,427,6
2008,Parkinson's disease (G20-G21),Hawaii,79,5.1
2008,Parkinson's disease (G20-G21),Idaho,111,7.9
2008,Parkinson's disease (G20-G21),Illinois,886,6.8
2008,Parkinson's disease (G20-G21),Indiana,504,7.7
2008,Parkinson's disease (G20-G21),Iowa,305,7.7
2008,Parkinson's disease (G20-G21),Kansas,210,6.6
2008,Parkinson's disease (G20-G21),Kentucky,296,6.9
2008,Parkinson's disease (G20-G21),Louisiana,254,6.2
2008,Parkinson's disease (G20-G21),Maine,114,6.8
2008,Parkinson's disease (G20-G21),Maryland,351,6.5
2008,Parkinson's disease (G20-G21),Massachusetts,423,5.6
2008,Parkinson's disease (G20-G21),Michigan,766,7.1
2008,Parkinson's disease (G20-G21),Minnesota,466,8.3
2008,Parkinson's disease (G20-G21),Mississippi,152,5.4
2008,Parkinson's disease (G20-G21),Missouri,484,7.4
2008,Parkinson's disease (G20-G21),Montana,84,7.4
2008,Parkinson's disease (G20-G21),Nebraska,167,8
2008,Parkinson's disease (G20-G21),Nevada,119,5.8
2008,Parkinson's disease (G20-G21),New Hampshire,74,5.4
2008,Parkinson's disease (G20-G21),New Jersey,588,6.1
2008,Parkinson's disease (G20-G21),New Mexico,161,8.3
2008,Parkinson's disease (G20-G21),New York,929,4.4
2008,Parkinson's disease (G20-G21),North Carolina,534,6
2008,Parkinson's disease (G20-G21),North Dakota,48,5.7
2008,Parkinson's disease (G20-G21),Ohio,875,6.7
2008,Parkinson's disease (G20-G21),Oklahoma,241,6.4
2008,Parkinson's disease (G20-G21),Oregon,352,8.4
2008,Parkinson's disease (G20-G21),Pennsylvania,1204,7.3
2008,Parkinson's disease (G20-G21),Rhode Island,95,7.2
2008,Parkinson's disease (G20-G21),South Carolina,292,6.7
2008,Parkinson's disease (G20-G21),South Dakota,69,7
2008,Parkinson's disease (G20-G21),Tennessee,395,6.4
2008,Parkinson's disease (G20-G21),Texas,1272,6.8
2008,Parkinson's disease (G20-G21),Utah,178,9.7
2008,Parkinson's disease (G20-G21),Vermont,53,7.3
2008,Parkinson's disease (G20-G21),Virginia,490,6.9
2008,Parkinson's disease (G20-G21),Washington,518,8.2
2008,Parkinson's disease (G20-G21),West Virginia,165,7.3
2008,Parkinson's disease (G20-G21),Wisconsin,447,6.9
2008,Parkinson's disease (G20-G21),Wyoming,34,6.6
2009,Parkinson's disease (G20-G21),Alabama,363,7.4
2009,Parkinson's disease (G20-G21),Alaska,21,5.8
2009,Parkinson's disease (G20-G21),Arizona,448,6.9
2009,Parkinson's disease (G20-G21),Arkansas,192,6.1
2009,Parkinson's disease (G20-G21),California,2008,5.9
2009,Parkinson's disease (G20-G21),Colorado,285,6.9
2009,Parkinson's disease (G20-G21),Connecticut,250,5.6
2009,Parkinson's disease (G20-G21),Delaware,53,5.6
2009,Parkinson's disease (G20-G21),District of Columbia,27,4.9
2009,Parkinson's disease (G20-G21),Florida,1628,6.3
2009,Parkinson's disease (G20-G21),Georgia,440,6
2009,Parkinson's disease (G20-G21),Hawaii,98,6
2009,Parkinson's disease (G20-G21),Idaho,123,8.4
2009,Parkinson's disease (G20-G21),Illinois,882,6.8
2009,Parkinson's disease (G20-G21),Indiana,479,7.2
2009,Parkinson's disease (G20-G21),Iowa,313,8
2009,Parkinson's disease (G20-G21),Kansas,250,7.8
2009,Parkinson's disease (G20-G21),Kentucky,317,7.3
2009,Parkinson's disease (G20-G21),Louisiana,278,6.6
2009,Parkinson's disease (G20-G21),Maine,127,7.6
2009,Parkinson's disease (G20-G21),Maryland,343,6.2
2009,Parkinson's disease (G20-G21),Massachusetts,441,5.7
2009,Parkinson's disease (G20-G21),Michigan,744,6.8
2009,Parkinson's disease (G20-G21),Minnesota,458,8
2009,Parkinson's disease (G20-G21),Mississippi,161,5.7
2009,Parkinson's disease (G20-G21),Missouri,417,6.3
2009,Parkinson's disease (G20-G21),Montana,86,7.6
2009,Parkinson's disease (G20-G21),Nebraska,172,8.1
2009,Parkinson's disease (G20-G21),Nevada,115,5.3
2009,Parkinson's disease (G20-G21),New Hampshire,99,7.1
2009,Parkinson's disease (G20-G21),New Jersey,615,6.2
2009,Parkinson's disease (G20-G21),New Mexico,162,8.2
2009,Parkinson's disease (G20-G21),New York,964,4.5
2009,Parkinson's disease (G20-G21),North Carolina,593,6.5
2009,Parkinson's disease (G20-G21),North Dakota,53,6
2009,Parkinson's disease (G20-G21),Ohio,909,7
2009,Parkinson's disease (G20-G21),Oklahoma,212,5.6
2009,Parkinson's disease (G20-G21),Oregon,345,8.1
2009,Parkinson's disease (G20-G21),Pennsylvania,1132,6.8
2009,Parkinson's disease (G20-G21),Rhode Island,66,4.7
2009,Parkinson's disease (G20-G21),South Carolina,277,6.2
2009,Parkinson's disease (G20-G21),South Dakota,64,6.3
2009,Parkinson's disease (G20-G21),Tennessee,378,6.1
2009,Parkinson's disease (G20-G21),Texas,1319,6.9
2009,Parkinson's disease (G20-G21),Utah,175,9.4
2009,Parkinson's disease (G20-G21),Vermont,65,8.9
2009,Parkinson's disease (G20-G21),Virginia,485,6.6
2009,Parkinson's disease (G20-G21),Washington,508,7.9
2009,Parkinson's disease (G20-G21),West Virginia,150,6.6
2009,Parkinson's disease (G20-G21),Wisconsin,456,7
2009,Parkinson's disease (G20-G21),Wyoming,19,NA
2010,Parkinson's disease (G20-G21),Alabama,342,6.9
2010,Parkinson's disease (G20-G21),Alaska,32,9.2
2010,Parkinson's disease (G20-G21),Arizona,489,7.4
2010,Parkinson's disease (G20-G21),Arkansas,206,6.5
2010,Parkinson's disease (G20-G21),California,2238,6.5
2010,Parkinson's disease (G20-G21),Colorado,305,7.2
2010,Parkinson's disease (G20-G21),Connecticut,237,5.3
2010,Parkinson's disease (G20-G21),Delaware,57,5.8
2010,Parkinson's disease (G20-G21),District of Columbia,26,4.7
2010,Parkinson's disease (G20-G21),Florida,1755,6.7
2010,Parkinson's disease (G20-G21),Georgia,472,6.3
2010,Parkinson's disease (G20-G21),Hawaii,84,5
2010,Parkinson's disease (G20-G21),Idaho,123,8.4
2010,Parkinson's disease (G20-G21),Illinois,909,6.9
2010,Parkinson's disease (G20-G21),Indiana,485,7.2
2010,Parkinson's disease (G20-G21),Iowa,320,8.1
2010,Parkinson's disease (G20-G21),Kansas,256,7.9
2010,Parkinson's disease (G20-G21),Kentucky,296,6.8
2010,Parkinson's disease (G20-G21),Louisiana,265,6.3
2010,Parkinson's disease (G20-G21),Maine,137,8.2
2010,Parkinson's disease (G20-G21),Maryland,389,6.9
2010,Parkinson's disease (G20-G21),Massachusetts,459,5.9
2010,Parkinson's disease (G20-G21),Michigan,816,7.4
2010,Parkinson's disease (G20-G21),Minnesota,512,8.9
2010,Parkinson's disease (G20-G21),Mississippi,174,6.1
2010,Parkinson's disease (G20-G21),Missouri,477,7.2
2010,Parkinson's disease (G20-G21),Montana,94,8.1
2010,Parkinson's disease (G20-G21),Nebraska,183,8.7
2010,Parkinson's disease (G20-G21),Nevada,149,6.6
2010,Parkinson's disease (G20-G21),New Hampshire,116,8
2010,Parkinson's disease (G20-G21),New Jersey,645,6.5
2010,Parkinson's disease (G20-G21),New Mexico,171,8.4
2010,Parkinson's disease (G20-G21),New York,972,4.5
2010,Parkinson's disease (G20-G21),North Carolina,636,6.8
2010,Parkinson's disease (G20-G21),North Dakota,61,7
2010,Parkinson's disease (G20-G21),Ohio,920,6.9
2010,Parkinson's disease (G20-G21),Oklahoma,249,6.4
2010,Parkinson's disease (G20-G21),Oregon,356,8.3
2010,Parkinson's disease (G20-G21),Pennsylvania,1184,7.1
2010,Parkinson's disease (G20-G21),Rhode Island,96,7.1
2010,Parkinson's disease (G20-G21),South Carolina,381,8.3
2010,Parkinson's disease (G20-G21),South Dakota,86,8.3
2010,Parkinson's disease (G20-G21),Tennessee,435,6.9
2010,Parkinson's disease (G20-G21),Texas,1492,7.6
2010,Parkinson's disease (G20-G21),Utah,170,8.9
2010,Parkinson's disease (G20-G21),Vermont,70,9.6
2010,Parkinson's disease (G20-G21),Virginia,520,7
2010,Parkinson's disease (G20-G21),Washington,514,7.9
2010,Parkinson's disease (G20-G21),West Virginia,142,6.2
2010,Parkinson's disease (G20-G21),Wisconsin,492,7.4
2010,Parkinson's disease (G20-G21),Wyoming,37,6.8
2011,Parkinson's disease (G20-G21),Alabama,374,7.4
2011,Parkinson's disease (G20-G21),Alaska,24,6.7
2011,Parkinson's disease (G20-G21),Arizona,551,7.9
2011,Parkinson's disease (G20-G21),Arkansas,189,5.7
2011,Parkinson's disease (G20-G21),California,2331,6.5
2011,Parkinson's disease (G20-G21),Colorado,356,8.1
2011,Parkinson's disease (G20-G21),Connecticut,284,6.4
2011,Parkinson's disease (G20-G21),Delaware,79,7.8
2011,Parkinson's disease (G20-G21),District of Columbia,25,4.4
2011,Parkinson's disease (G20-G21),Florida,1757,6.5
2011,Parkinson's disease (G20-G21),Georgia,515,6.7
2011,Parkinson's disease (G20-G21),Hawaii,90,5.2
2011,Parkinson's disease (G20-G21),Idaho,140,9.1
2011,Parkinson's disease (G20-G21),Illinois,1023,7.7
2011,Parkinson's disease (G20-G21),Indiana,496,7.3
2011,Parkinson's disease (G20-G21),Iowa,333,8.3
2011,Parkinson's disease (G20-G21),Kansas,289,8.9
2011,Parkinson's disease (G20-G21),Kentucky,322,7.2
2011,Parkinson's disease (G20-G21),Louisiana,276,6.3
2011,Parkinson's disease (G20-G21),Maine,130,7.6
2011,Parkinson's disease (G20-G21),Maryland,436,7.5
2011,Parkinson's disease (G20-G21),Massachusetts,519,6.6
2011,Parkinson's disease (G20-G21),Michigan,847,7.5
2011,Parkinson's disease (G20-G21),Minnesota,473,8
2011,Parkinson's disease (G20-G21),Mississippi,160,5.4
2011,Parkinson's disease (G20-G21),Missouri,508,7.5
2011,Parkinson's disease (G20-G21),Montana,79,6.7
2011,Parkinson's disease (G20-G21),Nebraska,191,9
2011,Parkinson's disease (G20-G21),Nevada,136,5.9
2011,Parkinson's disease (G20-G21),New Hampshire,100,6.8
2011,Parkinson's disease (G20-G21),New Jersey,666,6.6
2011,Parkinson's disease (G20-G21),New Mexico,170,8
2011,Parkinson's disease (G20-G21),New York,1033,4.6
2011,Parkinson's disease (G20-G21),North Carolina,705,7.3
2011,Parkinson's disease (G20-G21),North Dakota,56,6.4
2011,Parkinson's disease (G20-G21),Ohio,973,7.2
2011,Parkinson's disease (G20-G21),Oklahoma,250,6.3
2011,Parkinson's disease (G20-G21),Oregon,350,7.9
2011,Parkinson's disease (G20-G21),Pennsylvania,1295,7.6
2011,Parkinson's disease (G20-G21),Rhode Island,93,7
2011,Parkinson's disease (G20-G21),South Carolina,317,6.7
2011,Parkinson's disease (G20-G21),South Dakota,72,6.9
2011,Parkinson's disease (G20-G21),Tennessee,500,7.6
2011,Parkinson's disease (G20-G21),Texas,1496,7.4
2011,Parkinson's disease (G20-G21),Utah,194,9.7
2011,Parkinson's disease (G20-G21),Vermont,57,7.7
2011,Parkinson's disease (G20-G21),Virginia,549,7.1
2011,Parkinson's disease (G20-G21),Washington,598,8.9
2011,Parkinson's disease (G20-G21),West Virginia,172,7.4
2011,Parkinson's disease (G20-G21),Wisconsin,499,7.5
2011,Parkinson's disease (G20-G21),Wyoming,33,6.1
2012,Parkinson's disease (G20-G21),Alabama,385,7.4
2012,Parkinson's disease (G20-G21),Alaska,30,7.7
2012,Parkinson's disease (G20-G21),Arizona,592,8.2
2012,Parkinson's disease (G20-G21),Arkansas,228,6.9
2012,Parkinson's disease (G20-G21),California,2403,6.6
2012,Parkinson's disease (G20-G21),Colorado,387,8.5
2012,Parkinson's disease (G20-G21),Connecticut,246,5.5
2012,Parkinson's disease (G20-G21),Delaware,71,6.9
2012,Parkinson's disease (G20-G21),District of Columbia,21,3.5
2012,Parkinson's disease (G20-G21),Florida,1837,6.5
2012,Parkinson's disease (G20-G21),Georgia,537,6.6
2012,Parkinson's disease (G20-G21),Hawaii,108,5.9
2012,Parkinson's disease (G20-G21),Idaho,155,9.9
2012,Parkinson's disease (G20-G21),Illinois,1001,7.4
2012,Parkinson's disease (G20-G21),Indiana,552,7.8
2012,Parkinson's disease (G20-G21),Iowa,311,7.6
2012,Parkinson's disease (G20-G21),Kansas,287,8.7
2012,Parkinson's disease (G20-G21),Kentucky,318,7
2012,Parkinson's disease (G20-G21),Louisiana,280,6.3
2012,Parkinson's disease (G20-G21),Maine,144,8.1
2012,Parkinson's disease (G20-G21),Maryland,425,7.1
2012,Parkinson's disease (G20-G21),Massachusetts,487,6.1
2012,Parkinson's disease (G20-G21),Michigan,816,7.1
2012,Parkinson's disease (G20-G21),Minnesota,512,8.5
2012,Parkinson's disease (G20-G21),Mississippi,169,5.6
2012,Parkinson's disease (G20-G21),Missouri,533,7.7
2012,Parkinson's disease (G20-G21),Montana,104,8.5
2012,Parkinson's disease (G20-G21),Nebraska,221,10.2
2012,Parkinson's disease (G20-G21),Nevada,161,6.6
2012,Parkinson's disease (G20-G21),New Hampshire,120,8
2012,Parkinson's disease (G20-G21),New Jersey,633,6.2
2012,Parkinson's disease (G20-G21),New Mexico,174,7.9
2012,Parkinson's disease (G20-G21),New York,1092,4.8
2012,Parkinson's disease (G20-G21),North Carolina,745,7.5
2012,Parkinson's disease (G20-G21),North Dakota,67,7.3
2012,Parkinson's disease (G20-G21),Ohio,1028,7.5
2012,Parkinson's disease (G20-G21),Oklahoma,299,7.4
2012,Parkinson's disease (G20-G21),Oregon,362,8
2012,Parkinson's disease (G20-G21),Pennsylvania,1265,7.3
2012,Parkinson's disease (G20-G21),Rhode Island,85,6.2
2012,Parkinson's disease (G20-G21),South Carolina,349,7.2
2012,Parkinson's disease (G20-G21),South Dakota,51,4.9
2012,Parkinson's disease (G20-G21),Tennessee,494,7.3
2012,Parkinson's disease (G20-G21),Texas,1587,7.6
2012,Parkinson's disease (G20-G21),Utah,194,9.5
2012,Parkinson's disease (G20-G21),Vermont,51,6.8
2012,Parkinson's disease (G20-G21),Virginia,564,7.1
2012,Parkinson's disease (G20-G21),Washington,577,8.4
2012,Parkinson's disease (G20-G21),West Virginia,181,7.8
2012,Parkinson's disease (G20-G21),Wisconsin,540,8
2012,Parkinson's disease (G20-G21),Wyoming,39,7
2013,Parkinson's disease (G20-G21),Alabama,425,8.1
2013,Parkinson's disease (G20-G21),Alaska,36,8.9
2013,Parkinson's disease (G20-G21),Arizona,584,7.8
2013,Parkinson's disease (G20-G21),Arkansas,196,5.8
2013,Parkinson's disease (G20-G21),California,2543,6.7
2013,Parkinson's disease (G20-G21),Colorado,372,7.8
2013,Parkinson's disease (G20-G21),Connecticut,279,6
2013,Parkinson's disease (G20-G21),Delaware,81,7.4
2013,Parkinson's disease (G20-G21),District of Columbia,34,5.8
2013,Parkinson's disease (G20-G21),Florida,1947,6.7
2013,Parkinson's disease (G20-G21),Georgia,631,7.6
2013,Parkinson's disease (G20-G21),Hawaii,98,5.2
2013,Parkinson's disease (G20-G21),Idaho,142,8.8
2013,Parkinson's disease (G20-G21),Illinois,1044,7.5
2013,Parkinson's disease (G20-G21),Indiana,555,7.8
2013,Parkinson's disease (G20-G21),Iowa,359,8.8
2013,Parkinson's disease (G20-G21),Kansas,307,9.3
2013,Parkinson's disease (G20-G21),Kentucky,337,7.2
2013,Parkinson's disease (G20-G21),Louisiana,284,6.2
2013,Parkinson's disease (G20-G21),Maine,177,9.8
2013,Parkinson's disease (G20-G21),Maryland,457,7.6
2013,Parkinson's disease (G20-G21),Massachusetts,549,6.8
2013,Parkinson's disease (G20-G21),Michigan,926,8
2013,Parkinson's disease (G20-G21),Minnesota,572,9.2
2013,Parkinson's disease (G20-G21),Mississippi,204,6.7
2013,Parkinson's disease (G20-G21),Missouri,554,7.8
2013,Parkinson's disease (G20-G21),Montana,101,8.3
2013,Parkinson's disease (G20-G21),Nebraska,198,8.8
2013,Parkinson's disease (G20-G21),Nevada,170,6.6
2013,Parkinson's disease (G20-G21),New Hampshire,106,6.9
2013,Parkinson's disease (G20-G21),New Jersey,703,6.7
2013,Parkinson's disease (G20-G21),New Mexico,174,7.9
2013,Parkinson's disease (G20-G21),New York,1208,5.2
2013,Parkinson's disease (G20-G21),North Carolina,752,7.2
2013,Parkinson's disease (G20-G21),North Dakota,59,6.6
2013,Parkinson's disease (G20-G21),Ohio,1088,7.9
2013,Parkinson's disease (G20-G21),Oklahoma,324,7.9
2013,Parkinson's disease (G20-G21),Oregon,390,8.5
2013,Parkinson's disease (G20-G21),Pennsylvania,1298,7.5
2013,Parkinson's disease (G20-G21),Rhode Island,100,7.6
2013,Parkinson's disease (G20-G21),South Carolina,391,7.7
2013,Parkinson's disease (G20-G21),South Dakota,77,7.2
2013,Parkinson's disease (G20-G21),Tennessee,482,7
2013,Parkinson's disease (G20-G21),Texas,1710,7.9
