113 Cause Name,Cause Name,State,Age-adjusted Death Rate,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,3.6,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,3.7,NA,NA,NA,NA,NA,NA,66,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,78,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,4,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,4.1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,4.3,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New Mexico,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.1,NA,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.3,NA,NA,NA,NA,669,692,685,711,NA,726,NA,756,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.4,662,NA,671,NA,NA,NA,NA,NA,730,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,862,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.7,NA,NA,NA,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,New York,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1075
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,NA,NA,687,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,NA,NA,717,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,7.7,NA,NA,NA,NA,NA,NA,NA,656,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,7.8,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,8,NA,NA,NA,NA,NA,NA,NA,NA,698,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,8.6,NA,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,8.9,NA,NA,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,9.3,NA,NA,NA,NA,NA,NA,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,9.4,NA,NA,NA,NA,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,9.5,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Carolina,9.6,NA,NA,NA,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,3.8,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,4.9,NA,41,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,5.2,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,5.3,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,5.8,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,5.9,50,NA,NA,NA,49,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,North Dakota,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,5.8,NA,NA,693,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,5.9,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,6,693,NA,NA,NA,NA,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,6.2,NA,NA,NA,NA,NA,NA,NA,NA,810,NA,NA,NA,NA,885,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,6.3,NA,NA,NA,NA,NA,NA,NA,805,NA,NA,NA,NA,877,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,6.4,NA,NA,NA,NA,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Ohio,6.7,NA,NA,NA,NA,NA,NA,833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,231
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,5.4,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,6,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,6.2,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA,260,266,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,6.9,NA,246,NA,NA,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,7,NA,NA,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,7.5,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,8.2,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oklahoma,8.3,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,171
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,3.8,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,4,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,4.3,NA,NA,158,NA,163,171,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,4.4,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,4.7,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Oregon,5,NA,NA,NA,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004,1017,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,6.5,NA,NA,NA,NA,NA,NA,NA,NA,1078,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,6.9,NA,NA,NA,NA,NA,NA,NA,1129,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,7.5,NA,NA,NA,NA,NA,NA,1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,7.7,NA,NA,NA,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,7.8,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,8.1,NA,NA,NA,NA,1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,8.2,NA,NA,1259,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Pennsylvania,8.4,NA,1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,4.1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,4.6,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,4.9,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,5.5,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,78,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,5.7,NA,74,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,6.1,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,6.3,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Rhode Island,6.7,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,5.7,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,280,NA,295,NA,325
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,6.4,NA,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,6.6,NA,NA,NA,NA,NA,NA,NA,276,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,7.2,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,7.5,NA,NA,NA,NA,NA,NA,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,8.3,NA,NA,NA,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,8.6,NA,NA,NA,NA,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,8.7,NA,NA,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Carolina,8.8,NA,NA,NA,NA,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,3.1,29,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,3.8,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,4.3,NA,NA,NA,42,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,4.5,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,5,NA,47,NA,NA,NA,NA,NA,NA,NA,52,53,NA,NA,NA,NA,NA,58
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,5.1,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,5.2,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,South Dakota,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,7.4,NA,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,7.6,NA,NA,NA,NA,NA,NA,NA,453,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,NA,NA,556,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,7.9,NA,NA,431,NA,NA,NA,NA,NA,NA,493,NA,NA,NA,542,555,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,8,NA,NA,NA,NA,NA,NA,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,8.3,NA,NA,NA,NA,NA,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,8.4,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,8.6,NA,NA,NA,NA,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,8.7,NA,NA,NA,NA,NA,NA,NA,NA,534,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Tennessee,8.9,NA,NA,NA,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274,NA,NA
